frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
13,0.95,-0.101,0.92,0.304,-50.78,80.23,67.72,null,null
14,0.95,0.122,0.762,0.518,-68.67,30.49,57.37,null,null
15,0.95,0.051,0.832,0.501,-16.72,-6.71,-41.05,null,null
16,0.95,-0.029,0.855,0.516,-4.43,-0.67,-22.4,null,null
17,0.95,-0.036,0.882,0.444,64.79,13.43,-25.48,null,null
18,0.95,-0.086,0.969,0.151,58.41,-15.53,-22.31,null,null
19,0.95,-0.11,1.013,0.095,27.38,-24.05,8.88,null,null
20,0.95,-0.06,0.948,0.106,-62.01,23.01,22.83,null,null
21,0.95,-0.004,0.871,0.254,-17.52,-10.44,-2.81,null,null
22,0.95,-0.029,1.002,0.219,18.95,-30.98,-13.18,null,null
23,0.95,-0.016,1.011,0.121,-11.38,-2.99,-9.49,null,null
24,0.95,-0.044,0.984,0.155,-57.37,17.91,14.31,null,null
25,0.95,-0.017,0.914,0.298,-1.46,-7.87,-3.51,null,null
26,0.95,-0.069,0.911,0.021,93.11,-22.28,-14.62,null,null
27,0.95,-0.117,0.915,-0.115,66.96,14.28,-21.94,null,null
28,0.95,-0.109,1.008,-0.223,-28.84,26.4,2.84,null,null
0,0.95,-0.15,0.906,-0.1,-10.99,-6.68,0.46,null,null
1,0.95,-0.148,0.881,-0.089,-0.7,-7.54,-9.55,null,null
2,0.95,-0.026,0.957,-0.254,-34.46,8.3,11.63,null,null
3,0.95,-0.13,0.92,0.068,9.37,-30.21,-5.52,null,null
4,0.95,-0.133,0.994,-0.261,66.99,-7.29,-3.57,null,null
5,0.95,-0.176,0.969,-0.24,-32.11,17.67,-0.79,null,null
6,0.95,-0.181,0.941,-0.101,-11.2,-16.94,9.46,null,null
7,0.95,-0.16,0.914,-0.233,-13.15,-8.64,-1.16,null,null
8,0.95,-0.13,0.882,-0.149,-29.15,22.77,30.67,null,null
9,0.95,0.026,0.982,-0.097,-3.72,-18.62,4.88,null,null
10,0.95,-0.129,0.953,-0.103,27.74,-24.84,-33.97,null,null
11,0.95,-0.241,1.083,-0.221,1.56,19.07,9.4,null,null
12,0.95,-0.334,1.075,-0.21,-90.88,77.12,76.05,null,null
13,0.95,0.019,0.729,0.315,-340.77,26.95,126.13,null,null
14,0.95,0.53,0.277,0.915,-157.93,-21.06,43.98,null,null
15,0.95,0.085,0.639,0.497,140.75,21.45,-37.66,null,null
16,0.95,-0.095,0.991,0.257,84.6,8.18,-25.39,null,null
17,0.95,-0.077,0.964,0.237,9.16,0.95,-13.76,null,null
18,0.95,-0.086,0.913,0.272,-22.68,2.32,3.51,null,null
19,0.95,-0.083,0.938,0.306,-10.28,2.47,5.4,null,null
20,0.95,-0.115,0.941,0.287,13.86,-27.01,-7.45,null,null
21,0.95,-0.106,1.008,0.111,55.06,-29.97,-3.72,null,null
22,0.95,-0.098,0.949,0.15,-8.27,-6.81,13.21,null,null
23,0.95,-0.073,0.992,0.136,-9.61,-6.9,7.6,null,null
24,0.95,-0.068,0.975,0.13,-44.13,22.19,1.53,null,null
25,0.95,-0.082,0.975,0.267,-13.37,20.08,7.39,null,null
26,0.95,-0.046,0.939,0.285,29.08,-10.77,-10.68,null,null
27,0.95,-0.018,0.918,0.189,22.98,-13.61,-5.22,null,null
28,0.95,-0.063,1.006,0.193,2.75,1.5,-0.06,null,null
0,0.95,-0.047,1.017,0.154,2.81,4.82,6.35,null,null
1,0.95,-0.074,0.999,0.204,-21.7,9.89,2.93,null,null
2,0.95,-0.03,0.97,0.274,-14.53,5.95,1.56,null,null
3,0.95,-0.085,0.905,0.342,10.93,-18.01,-22.58,null,null
4,0.95,-0.064,0.975,0.244,21.97,-19.65,-16.3,null,null
5,0.95,-0.099,0.978,0.227,6.84,7.87,2.04,null,null
6,0.95,-0.072,0.99,0.199,-22.49,18.92,12.33,null,null
7,0.95,-0.034,0.972,0.26,-22.37,10.22,12.94,null,null
8,0.95,-0.077,0.889,0.316,-3.81,4.06,-13.28,null,null
9,0.95,-0.055,0.963,0.264,30.18,-37.72,-18.1,null,null
10,0.95,-0.091,0.997,0.234,16.17,-12.09,-1.77,null,null
11,0.95,-0.107,0.958,0.199,-1.74,13.64,-4.24,null,null
12,0.95,-0.341,1.299,0.117,-203.68,26.64,92.65,null,null
13,0.95,-0.023,0.257,0.747,-413.74,-88.63,229.38,null,null
14,0.95,0.357,-0.362,0.896,-157.96,-97.96,101.44,null,null
15,0.95,-0.269,0.914,0.088,26.31,1.37,2.84,null,null
16,0.95,-0.313,0.972,0.068,-2.59,-1.8,-4.79,null,null
17,0.95,-0.305,0.916,0.076,-14.71,-1.37,3.6,null,null
18,0.95,-0.289,0.896,0.098,-1.77,-6.23,0.64,null,null
19,0.95,-0.197,0.895,0.122,43.76,-20.02,-9.4,null,null
20,0.95,-0.359,0.987,0.056,16.17,-13.79,-2.62,null,null
21,0.95,-0.346,0.997,-0.05,-29.21,3.6,10.86,null,null
22,0.95,-0.3,0.924,0.069,-10.62,1.22,2.66,null,null
23,0.95,-0.292,0.983,-0.014,34.42,-10.96,0.34,null,null
24,0.95,-0.329,0.979,0.023,-7.26,10.19,22.89,null,null
25,0.95,-0.314,0.954,0.083,-35.83,-4.0,4.91,null,null
26,0.95,-0.276,0.917,0.126,22.89,-15.35,-11.05,null,null
27,0.95,-0.302,0.942,0.071,13.43,-5.07,0.37,null,null
28,0.95,-0.277,0.921,0.052,-8.51,0.85,2.26,null,null
0,0.95,-0.278,0.904,0.071,-27.5,3.69,-1.19,null,null
1,0.95,-0.344,0.888,0.181,15.56,-3.78,-4.12,null,null
2,0.95,-0.322,0.943,0.076,21.21,-11.84,-3.69,null,null
3,0.95,-0.318,0.924,0.057,-4.39,3.94,3.81,null,null
4,0.95,-0.304,0.925,0.147,-11.2,-1.1,1.83,null,null
5,0.95,-0.348,0.926,0.162,-21.36,9.61,1.74,null,null
6,0.95,-0.274,0.975,0.103,35.71,-26.86,-8.55,null,null
7,0.95,-0.316,0.923,0.088,8.85,-9.7,-2.2,null,null
8,0.95,-0.278,0.93,0.047,-7.48,5.89,3.17,null,null
9,0.95,-0.302,0.925,0.153,-49.47,18.22,4.64,null,null
10,0.95,-0.31,0.885,0.205,13.49,-8.06,1.95,null,null
11,0.95,-0.291,0.924,0.106,15.05,-6.68,-1.46,null,null
12,0.95,-0.363,0.962,0.107,-5.19,-2.29,-8.48,null,null
13,0.95,-0.328,0.934,0.09,-17.12,14.31,-8.82,null,null
14,0.95,-0.361,0.856,0.209,-111.21,26.52,96.32,null,null
15,0.95,-0.206,0.938,0.032,8.51,-1.46,-9.58,null,null
16,0.95,-0.206,0.982,0.153,-32.29,18.31,-7.54,null,null
17,0.95,-0.144,0.943,0.224,-0.76,16.85,-25.42,null,null
18,0.95,-0.184,0.89,0.289,16.42,-30.73,2.2,null,null
19,0.95,-0.167,0.904,0.124,21.88,8.18,7.97,null,null
20,0.95,-0.143,1.01,0.205,-29.91,6.62,4.33,null,null
21,0.95,-0.064,1.123,0.092,39.89,-26.64,-1.07,null,null
22,0.95,-0.118,0.976,0.189,-16.42,18.83,11.32,null,null
23,0.95,-0.108,0.962,0.302,12.79,8.97,-11.02,null,null
24,0.95,-0.108,1.108,0.125,55.67,-32.56,-23.65,null,null
25,0.95,-0.117,0.928,0.109,14.5,11.29,4.79,null,null
26,0.95,-0.153,1.008,0.175,-31.25,3.6,1.89,null,null
27,0.95,-0.079,1.011,0.063,70.96,-9.06,-9.74,null,null
28,0.95,-0.094,1.012,-0.066,-30.43,8.73,-2.78,null,null
0,0.95,-0.194,0.996,0.137,-7.69,2.23,-1.98,null,null
1,0.95,-0.122,1.007,0.061,58.5,-24.87,-9.83,null,null
2,0.95,-0.126,0.97,0.006,-19.14,2.84,7.26,null,null
3,0.95,-0.112,0.961,0.152,-24.69,7.87,1.34,null,null
4,0.95,-0.128,0.957,0.137,31.4,-7.14,5.22,null,null
5,0.95,-0.127,0.957,0.018,1.28,4.88,6.38,null,null
6,0.95,-0.132,1.004,-0.02,-50.26,25.15,-0.95,null,null
7,0.95,-0.165,0.935,0.204,10.65,-15.41,-4.58,null,null
8,0.95,-0.141,0.991,0.057,27.5,-10.04,5.19,null,null
9,0.95,-0.103,0.971,0.044,-29.63,5.07,17.4,null,null
10,0.95,-0.107,1.003,0.142,-11.26,8.33,-2.23,null,null
11,0.95,-0.142,0.987,0.116,43.73,-10.32,-5.58,null,null
12,0.95,-0.103,0.958,-0.074,9.64,4.12,2.47,null,null
