frame_index,confidence,num_points,points,range_profile,motion_score
19,0.8,10,"[{""x"": -0.1823902130126953, ""y"": 1.6695857048034668, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.04363059997558594, ""y"": 0.8211135864257812, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.04220008850097656, ""y"": 0.8432865142822266, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05078315734863281, ""y"": 0.807344913482666, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.09083747863769531, ""y"": 0.3039836883544922, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0845789909362793, ""y"": 0.31435489654541016, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.07671117782592773, ""y"": 0.32258033752441406, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9689202308654785, ""y"": 1.6080737113952637, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1767020225524902, ""y"": 1.1835694313049316, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1552443504333496, ""y"": 1.287996768951416, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143121.0, 218251.0, 150314.0, 46230.0, 9583.0, 15230.0, 77420.0, 137469.0, 97014.0, 27277.0, 19639.0, 13821.0, 15641.0, 12746.0, 8551.0, 7846.0, 14731.0, 38664.0, 54087.0, 35875.0, 24258.0, 27715.0, 14893.0, 6638.0, 3705.0, 3074.0, 3398.0, 4737.0, 5745.0, 5147.0, 5431.0, 4531.0, 8955.0, 15936.0, 16511.0, 24378.0, 41649.0, 23008.0, 25691.0, 33081.0, 16614.0, 15410.0, 19016.0, 17190.0, 12354.0, 6634.0, 8847.0, 7844.0, 8296.0, 8278.0, 6649.0, 4938.0, 7989.0, 21829.0, 31491.0, 27675.0, 25178.0, 11551.0, 14283.0, 15759.0, 16641.0, 8209.0, 5115.0, 6194.0, 6634.0, 4522.0, 4276.0, 5431.0, 7763.0, 8891.0, 7389.0, 5219.0, 4819.0, 8381.0, 11011.0, 11208.0, 6389.0, 5412.0, 7733.0, 5677.0, 4343.0, 5296.0, 4934.0, 5072.0, 4763.0, 5120.0, 4593.0, 5363.0, 4350.0, 3834.0, 3345.0, 3571.0, 3114.0, 3006.0, 3459.0, 4729.0, 5689.0, 5103.0, 5189.0, 3919.0, 5990.0, 7012.0, 7563.0, 6123.0, 3314.0, 2684.0, 3250.0, 3301.0, 2978.0, 3552.0, 3180.0, 3195.0, 2834.0, 3343.0, 5053.0, 6386.0, 5683.0, 5235.0, 4201.0, 2824.0, 2601.0, 2739.0, 2907.0, 2611.0, 2597.0, 2249.0, 1707.0, 2631.0]",33033050.721632432
0,0.8,8,"[{""x"": -0.18131732940673828, ""y"": 0.7826685905456543, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.013768672943115234, ""y"": 0.8191466331481934, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.04988908767700195, ""y"": 0.8504390716552734, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08386373519897461, ""y"": 0.314176082611084, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08225440979003906, ""y"": 0.3165006637573242, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.038121223449707, ""y"": 1.468062400817871, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.0740628242492676, ""y"": 1.353621482849121, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.0783543586730957, ""y"": 1.4639496803283691, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143291.0, 218275.0, 150438.0, 46259.0, 8981.0, 9602.0, 61304.0, 111235.0, 76272.0, 22633.0, 32947.0, 19422.0, 13618.0, 12729.0, 11240.0, 9262.0, 16309.0, 42111.0, 57229.0, 32074.0, 44970.0, 53768.0, 25601.0, 6198.0, 3724.0, 3176.0, 3347.0, 3551.0, 3779.0, 4409.0, 5744.0, 4241.0, 4911.0, 9022.0, 11833.0, 26758.0, 51095.0, 34893.0, 17876.0, 22439.0, 21448.0, 12031.0, 15420.0, 14182.0, 12776.0, 9023.0, 7837.0, 6289.0, 7705.0, 8550.0, 7873.0, 4623.0, 7150.0, 21486.0, 30272.0, 26189.0, 23891.0, 15164.0, 10260.0, 14904.0, 15586.0, 6680.0, 4805.0, 6258.0, 7377.0, 7484.0, 6251.0, 5048.0, 6578.0, 9590.0, 9834.0, 7440.0, 7818.0, 10714.0, 10564.0, 7428.0, 6055.0, 6527.0, 8183.0, 6957.0, 5427.0, 4851.0, 4116.0, 4641.0, 5150.0, 4377.0, 4553.0, 4648.0, 4082.0, 4279.0, 4825.0, 3814.0, 2917.0, 2868.0, 3447.0, 4840.0, 5037.0, 5418.0, 5882.0, 5334.0, 6688.0, 8808.0, 8223.0, 5282.0, 3028.0, 3349.0, 4208.0, 3768.0, 3100.0, 3214.0, 3688.0, 3974.0, 3397.0, 2804.0, 4296.0, 6334.0, 6090.0, 5510.0, 4594.0, 3117.0, 2569.0, 2873.0, 2770.0, 2696.0, 2780.0, 3177.0, 2496.0, 2372.0]",32371761.07112321
1,0.8,7,"[{""x"": -0.43970346450805664, ""y"": 0.6535649299621582, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0584721565246582, ""y"": 0.8232593536376953, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08976459503173828, ""y"": 0.839531421661377, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0743865966796875, ""y"": 0.3229379653930664, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1404027938842773, ""y"": 1.2431144714355469, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1094679832458496, ""y"": 1.3672113418579102, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.12860107421875, ""y"": 1.4078021049499512, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143188.0, 218177.0, 150114.0, 46170.0, 9629.0, 9506.0, 40772.0, 80757.0, 67827.0, 29214.0, 23785.0, 10795.0, 10297.0, 7459.0, 9997.0, 6894.0, 21372.0, 46690.0, 53130.0, 31951.0, 19840.0, 26433.0, 12155.0, 6049.0, 4456.0, 3499.0, 2932.0, 2546.0, 2733.0, 5749.0, 6887.0, 5137.0, 7875.0, 12888.0, 15897.0, 27419.0, 59430.0, 65488.0, 37217.0, 41291.0, 36863.0, 14981.0, 12933.0, 13356.0, 11920.0, 9373.0, 11643.0, 9752.0, 7866.0, 8949.0, 8368.0, 5990.0, 9134.0, 19083.0, 27194.0, 21912.0, 23646.0, 13427.0, 13362.0, 14807.0, 12514.0, 8465.0, 7862.0, 6635.0, 6720.0, 6714.0, 5512.0, 6016.0, 5760.0, 6874.0, 7160.0, 5424.0, 9157.0, 10346.0, 6979.0, 5595.0, 5374.0, 4975.0, 6646.0, 5737.0, 5744.0, 4882.0, 4659.0, 4483.0, 3785.0, 6097.0, 6305.0, 4109.0, 3756.0, 4082.0, 5136.0, 3913.0, 3199.0, 3698.0, 4444.0, 4456.0, 4457.0, 5199.0, 6212.0, 5856.0, 6014.0, 8669.0, 8260.0, 5581.0, 3821.0, 3161.0, 3214.0, 3449.0, 2986.0, 3715.0, 3666.0, 3315.0, 3288.0, 3671.0, 4992.0, 7012.0, 6975.0, 5886.0, 4473.0, 3122.0, 2913.0, 2761.0, 2588.0, 2645.0, 3085.0, 2975.0, 2161.0, 3220.0]",31723344.06862261
2,0.8,11,"[{""x"": -0.38373470306396484, ""y"": 0.6964802742004395, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.42450428009033203, ""y"": 0.6859302520751953, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.44095516204833984, ""y"": 0.7284879684448242, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.32526254653930664, ""y"": 0.7079243659973145, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.3154277801513672, ""y"": 0.8693933486938477, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.315248966217041, ""y"": 0.8960366249084473, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.31560659408569336, ""y"": 0.911414623260498, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.23478269577026367, ""y"": 1.6672611236572266, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.9229650497436523, ""y"": 1.6248822212219238, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8754005432128906, ""y"": 1.7336010932922363, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.0636916160583496, ""y"": 1.3686418533325195, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143210.0, 218195.0, 150212.0, 46513.0, 9422.0, 5397.0, 23926.0, 45798.0, 37668.0, 14623.0, 8214.0, 8654.0, 12922.0, 11971.0, 12313.0, 9553.0, 39799.0, 93437.0, 85093.0, 45040.0, 48439.0, 56981.0, 29266.0, 8171.0, 5690.0, 3551.0, 3862.0, 3907.0, 5210.0, 7059.0, 5716.0, 5777.0, 7113.0, 14445.0, 18030.0, 21483.0, 40776.0, 34377.0, 28121.0, 24319.0, 21056.0, 12029.0, 10771.0, 13856.0, 8320.0, 9751.0, 12304.0, 12154.0, 8981.0, 5770.0, 5217.0, 8993.0, 11002.0, 18576.0, 26186.0, 23181.0, 25543.0, 15546.0, 20983.0, 18948.0, 12341.0, 5788.0, 5108.0, 5796.0, 5313.0, 5404.0, 5875.0, 5780.0, 6255.0, 7759.0, 9264.0, 8443.0, 6446.0, 8024.0, 6099.0, 8553.0, 8501.0, 7505.0, 9184.0, 7601.0, 5364.0, 5158.0, 4282.0, 4675.0, 5278.0, 6058.0, 5551.0, 4413.0, 3931.0, 3830.0, 3784.0, 2909.0, 3366.0, 3599.0, 4221.0, 4829.0, 4207.0, 3832.0, 4163.0, 3655.0, 6656.0, 7904.0, 7603.0, 5220.0, 4342.0, 3291.0, 3359.0, 3991.0, 3885.0, 3945.0, 3736.0, 3649.0, 3513.0, 3438.0, 5000.0, 6473.0, 5850.0, 5353.0, 4238.0, 3440.0, 2938.0, 2673.0, 3559.0, 3277.0, 2719.0, 2475.0, 1926.0, 2977.0]",31088568.61529503
3,0.8,7,"[{""x"": -1.2715458869934082, ""y"": 1.4491081237792969, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.19615888595581055, ""y"": 0.7408261299133301, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.22548437118530273, ""y"": 0.7481575012207031, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.040411949157714844, ""y"": 0.8077025413513184, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.043272972106933594, ""y"": 0.8352398872375488, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.11461973190307617, ""y"": 0.29647350311279297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.1829605102539062, ""y"": 1.1488795280456543, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143004.0, 217967.0, 149817.0, 46084.0, 9894.0, 12469.0, 43358.0, 65376.0, 38560.0, 27153.0, 19801.0, 12519.0, 13259.0, 12359.0, 17744.0, 14971.0, 36034.0, 63385.0, 58014.0, 27019.0, 24246.0, 32515.0, 18386.0, 6413.0, 4432.0, 3697.0, 3505.0, 3570.0, 4185.0, 7023.0, 6000.0, 4746.0, 4983.0, 11663.0, 13374.0, 25618.0, 61272.0, 62365.0, 34666.0, 31921.0, 30463.0, 17753.0, 20740.0, 19362.0, 12971.0, 6672.0, 11102.0, 10514.0, 7852.0, 8687.0, 8103.0, 7241.0, 8771.0, 20651.0, 26423.0, 16544.0, 20717.0, 12230.0, 14851.0, 19586.0, 17796.0, 9818.0, 8260.0, 5694.0, 7358.0, 6729.0, 6011.0, 5087.0, 5478.0, 7037.0, 8502.0, 6154.0, 4837.0, 5232.0, 6073.0, 7235.0, 7698.0, 5756.0, 6033.0, 4903.0, 3564.0, 4832.0, 4929.0, 4590.0, 5062.0, 4610.0, 4234.0, 3970.0, 3589.0, 3749.0, 3822.0, 4522.0, 4201.0, 4101.0, 4267.0, 3828.0, 4211.0, 5465.0, 5592.0, 4378.0, 6669.0, 8115.0, 7167.0, 4558.0, 3560.0, 3750.0, 2897.0, 2649.0, 2684.0, 3600.0, 4225.0, 3408.0, 3096.0, 3841.0, 4591.0, 5216.0, 5226.0, 5127.0, 3996.0, 2757.0, 2414.0, 2866.0, 3293.0, 3302.0, 2748.0, 2563.0, 1910.0, 1851.0]",30466666.362376437
4,0.8,6,"[{""x"": -0.25963783264160156, ""y"": 0.9276866912841797, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.03916025161743164, ""y"": 0.7985830307006836, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0457763671875, ""y"": 0.8132457733154297, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.029325485229492188, ""y"": 0.8486509323120117, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.06455183029174805, ""y"": 0.31954050064086914, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.086937427520752, ""y"": 1.3217926025390625, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143047.0, 218092.0, 150262.0, 46575.0, 9522.0, 12003.0, 50689.0, 90041.0, 66680.0, 32216.0, 26911.0, 14246.0, 7081.0, 12684.0, 18865.0, 17757.0, 28928.0, 59188.0, 71241.0, 39031.0, 39528.0, 51281.0, 26229.0, 5803.0, 5226.0, 3875.0, 3006.0, 2853.0, 4095.0, 6489.0, 5894.0, 5491.0, 3593.0, 14037.0, 22254.0, 29918.0, 62378.0, 65869.0, 30741.0, 37706.0, 31621.0, 14994.0, 16562.0, 13447.0, 10273.0, 6854.0, 9867.0, 8848.0, 6125.0, 6773.0, 6800.0, 4836.0, 6417.0, 18725.0, 24957.0, 17521.0, 20745.0, 11217.0, 14998.0, 19101.0, 17962.0, 10469.0, 8515.0, 7763.0, 8208.0, 6982.0, 6847.0, 7014.0, 7245.0, 8406.0, 8357.0, 5566.0, 8972.0, 12114.0, 9798.0, 8072.0, 7427.0, 5212.0, 4718.0, 3936.0, 4313.0, 5108.0, 4890.0, 4485.0, 3023.0, 4143.0, 5525.0, 3948.0, 4130.0, 4082.0, 4894.0, 5611.0, 4936.0, 4845.0, 5527.0, 6057.0, 5248.0, 4807.0, 6153.0, 4262.0, 6420.0, 8690.0, 7690.0, 4378.0, 3857.0, 3837.0, 3372.0, 3166.0, 2923.0, 4272.0, 4325.0, 4049.0, 3486.0, 3291.0, 4569.0, 6418.0, 6401.0, 5531.0, 4214.0, 3721.0, 3118.0, 2526.0, 2818.0, 2683.0, 2656.0, 2897.0, 2272.0, 1977.0]",29857122.076922923
5,0.8,5,"[{""x"": -0.4490017890930176, ""y"": 0.6226301193237305, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.21976232528686523, ""y"": 0.7655024528503418, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.0743865966796875, ""y"": 0.8077025413513184, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.033974647521972656, ""y"": 0.8341670036315918, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.18990039825439453, ""y"": 0.8758306503295898, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142922.0, 218210.0, 150028.0, 46388.0, 9315.0, 6437.0, 37531.0, 79927.0, 73511.0, 31586.0, 20045.0, 11872.0, 11332.0, 14609.0, 20605.0, 18173.0, 46526.0, 85286.0, 91201.0, 51850.0, 24599.0, 26252.0, 15429.0, 5395.0, 4757.0, 3688.0, 2766.0, 2883.0, 3852.0, 6085.0, 5143.0, 4596.0, 5948.0, 19359.0, 22864.0, 14351.0, 64329.0, 62850.0, 17398.0, 24956.0, 26701.0, 11777.0, 13317.0, 14551.0, 10390.0, 5491.0, 8459.0, 7926.0, 7134.0, 7708.0, 7220.0, 5666.0, 6871.0, 17371.0, 22621.0, 14325.0, 20825.0, 10739.0, 14229.0, 16456.0, 17118.0, 9544.0, 5028.0, 4423.0, 4811.0, 6250.0, 5153.0, 4723.0, 6689.0, 9196.0, 9919.0, 7034.0, 5367.0, 6107.0, 8054.0, 8548.0, 7901.0, 6634.0, 4893.0, 4620.0, 4110.0, 5993.0, 6094.0, 5832.0, 4322.0, 3379.0, 6337.0, 6691.0, 5637.0, 4622.0, 3079.0, 5249.0, 4322.0, 4198.0, 6076.0, 6861.0, 5944.0, 5827.0, 5720.0, 4774.0, 7041.0, 9225.0, 8168.0, 4319.0, 3419.0, 3418.0, 3659.0, 3622.0, 3552.0, 3301.0, 3741.0, 4011.0, 3357.0, 4278.0, 5757.0, 6110.0, 6023.0, 5785.0, 4214.0, 3017.0, 2671.0, 2918.0, 2316.0, 2257.0, 2236.0, 2649.0, 2505.0, 2217.0]",29260503.89346585
6,0.8,5,"[{""x"": -1.2175440788269043, ""y"": 1.495957374572754, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.26303529739379883, ""y"": 0.7329583168029785, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.19437074661254883, ""y"": 0.7687211036682129, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.0731348991394043, ""y"": 0.8016228675842285, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.05990266799926758, ""y"": 0.8320212364196777, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[142888.0, 218367.0, 150180.0, 46287.0, 9153.0, 6512.0, 36721.0, 56523.0, 29421.0, 22174.0, 19574.0, 14989.0, 9123.0, 13776.0, 19552.0, 15871.0, 60051.0, 126871.0, 119381.0, 58910.0, 25819.0, 30082.0, 17939.0, 7138.0, 5435.0, 4047.0, 3464.0, 3571.0, 3793.0, 5910.0, 5398.0, 4717.0, 6103.0, 16376.0, 22949.0, 28966.0, 55370.0, 46379.0, 22881.0, 28087.0, 29555.0, 18168.0, 21508.0, 20467.0, 13883.0, 7169.0, 7231.0, 8199.0, 8883.0, 9300.0, 7945.0, 7336.0, 6551.0, 17946.0, 23219.0, 13149.0, 18601.0, 11754.0, 16124.0, 17247.0, 17835.0, 9856.0, 6373.0, 6758.0, 5657.0, 5741.0, 5323.0, 6427.0, 8093.0, 8476.0, 9021.0, 6433.0, 4440.0, 5522.0, 7003.0, 7777.0, 7445.0, 7177.0, 5513.0, 4734.0, 4123.0, 6462.0, 7299.0, 7172.0, 5027.0, 4154.0, 5769.0, 7051.0, 5181.0, 4317.0, 4128.0, 7241.0, 5465.0, 4675.0, 6943.0, 7632.0, 5618.0, 4499.0, 5099.0, 4630.0, 7019.0, 8858.0, 7863.0, 4169.0, 3894.0, 3599.0, 4057.0, 4131.0, 4517.0, 4222.0, 3483.0, 4347.0, 3462.0, 4428.0, 6365.0, 7901.0, 6699.0, 5455.0, 4288.0, 3243.0, 3017.0, 3151.0, 2897.0, 3006.0, 3541.0, 3004.0, 2179.0, 2141.0]",28675422.068299416
7,0.8,7,"[{""x"": -0.14591217041015625, ""y"": 0.7683634757995605, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.12946128845214844, ""y"": 0.7828474044799805, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.02682209014892578, ""y"": 0.8069872856140137, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08940696716308594, ""y"": 0.8264780044555664, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 1.8121004104614258, ""y"": 2.0511746406555176, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.6728768348693848, ""y"": 0.6043910980224609, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.795900821685791, ""y"": 0.5085468292236328, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143493.0, 218333.0, 150017.0, 46258.0, 9587.0, 8182.0, 44941.0, 75483.0, 45698.0, 13219.0, 24187.0, 19362.0, 10363.0, 11551.0, 14981.0, 8335.0, 45900.0, 102449.0, 97939.0, 50096.0, 23995.0, 19856.0, 10749.0, 5722.0, 4471.0, 3222.0, 2804.0, 2768244077.0, 1778384903.0, 989855753.0, 2650800141.0, 4261412876.0, 1392508936.0, 3942645776.0, 4160749612.0, 4076863567.0, 1073741929.0, 3523215477.0, 2097152224.0, 1174405433.0, 3858759934.0, 2382364906.0, 167772377.0, 2516582640.0, 1996488810.0, 150994966.0, 1644167181.0, 3120562190.0, 1207959566.0, 3120562193.0, 4009754654.0, 1845493792.0, 1409286166.0, 3070230547.0, 3070230549.0, 2583691316.0, 1761607760.0, 3388997756.0, 67109115.0, 2013266178.0, 1526726778.0, 3758096507.0, 1694498922.0, 150995020.0, 3875536966.0, 1275068470.0, 4278190115.0, 2281701405.0, 2634022956.0, 2348810280.0, 1342177320.0, 2902458408.0, 704643103.0, 3590324264.0, 989855794.0, 1929379939.0, 2952790140.0, 3976200293.0, 33554522.0, 3405774900.0, 2936012844.0, 4110417975.0, 2483028015.0, 3372220446.0, 1895825434.0, 3506438169.0, 1811939353.0, 3204448275.0, 1090519064.0, 1711276057.0, 1476395039.0, 218103842.0, 2113929244.0, 1224736791.0, 3456106520.0, 1308622870.0, 3187671067.0, 3724541979.0, 1996488725.0, 3170893845.0, 452984858.0, 1694498844.0, 536870930.0, 4009754646.0, 234881046.0, 2818572308.0, 1795162126.0, 4009754640.0, 587202585.0, 1023410199.0, 117440536.0, 318767132.0, 4127195160.0, 4110417939.0, 637534225.0, 973078549.0, 2147483679.0, 1694498849.0, 2063597591.0, 3053453326.0, 503316498.0, 3657433104.0, 369098782.0, 1426063393.0, 251658265.0, 2717909014.0, 1124073500.0, 1006632984.0]",1678799660.6609356
8,0.8,9,"[{""x"": -0.08368492126464844, ""y"": 0.7715821266174316, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.040411949157714844, ""y"": 0.7914304733276367, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.0330805778503418, ""y"": 0.8127093315124512, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": -0.06079673767089844, ""y"": 2.608358860015869, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.08529424667358398, ""y"": 0.8440017700195312, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 0.23031234741210938, ""y"": 0.8684992790222168, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.170443534851074, ""y"": 1.1867880821228027, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.300441265106201, ""y"": 1.005113124847412, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}, {""x"": 2.2519826889038086, ""y"": 1.1916160583496094, ""z"": 0.0, ""velocity"": 0.0, ""snr"": 0.0}]","[143595.0, 218310.0, 150339.0, 46463.0, 9493.0, 3144.0, 1959.0, 2258.0, 3332.0, 3086.0, 2413.0, 3916.0, 9110.0, 14651.0, 16272.0, 13410.0, 76409.0, 138960.0, 134527.0, 95078.0, 61513.0, 56486.0, 805332144.0, 2281701448.0, 1275068543.0, 1241514203.0, 33554680.0, 3539992803.0, 1895825683.0, 637534424.0, 3271557219.0, 3439329309.0, 3271557147.0, 3288334356.0, 4160749579.0, 251658260.0, 1090519077.0, 3925868585.0, 335544352.0, 3338666045.0, 2130706531.0, 3791650933.0, 587202659.0, 4143972455.0, 2080375041.0, 3271557377.0, 2852126850.0, 436207717.0, 2264924264.0, 3623878718.0, 1459617857.0, 1325400119.0, 167772198.0, 3187671079.0, 2197815329.0, 83886111.0, 989855790.0, 1711276078.0, 3674210349.0, 3623878680.0, 738197551.0, 1761607765.0, 587202671.0, 1275068501.0, 100663390.0, 4127195191.0, 3422552116.0, 2365587513.0, 335544384.0, 3674210344.0, 620757028.0, 2097152030.0, 3825205274.0, 654311455.0, 1207959583.0, 3758096416.0, 3590324257.0, 3741319202.0, 3758096414.0, 2634022940.0, 2147483673.0, 1040187413.0, 3623878679.0, 3858759705.0, 3036676130.0, 1191182358.0, 3271557149.0, 603979803.0, 100663318.0, 301989913.0, 872415255.0, 3456106516.0, 1895825421.0, 1392508950.0, 872415264.0, 2734686234.0, 3724541973.0, 2013265949.0, 822083614.0, 956301343.0, 2751463452.0, 1291845667.0, 1224736815.0, 469762092.0, 1744830491.0, 3623878673.0, 1694498838.0, 2130706445.0, 352321560.0, 3858759712.0, 603979806.0, 251658257.0, 2986344465.0, 2382364689.0, 1426063375.0, 436207629.0, 268435470.0, 4177526800.0, 2097152014.0, 436207633.0, 3909091342.0, 922746891.0, 1778384909.0, 2013265934.0, 167772174.0, 2248146960.0, 3858759694.0, 989855754.0]",1610550359.1502585
