frame_index,timestamp,gesture,trial,elapsed,dataset_source,confidence,num_points,points,range_profile,motion_score
1728,2026-07-27T05:43:29.250273+00:00,left,1,0.943155,session_20260727_054033,0.0,0,[],null,0.0
1729,2026-07-27T05:43:29.355305+00:00,left,1,1.048181,session_20260727_054033,0.0,0,[],null,0.0
1730,2026-07-27T05:43:29.460106+00:00,left,1,1.152987,session_20260727_054033,0.0,0,[],null,0.0
1731,2026-07-27T05:43:29.565142+00:00,left,1,1.258027,session_20260727_054033,0.0,0,[],null,0.0
1732,2026-07-27T05:43:29.670180+00:00,left,1,1.363055,session_20260727_054033,0.0,0,[],null,0.0
1733,2026-07-27T05:43:29.775216+00:00,left,1,1.468095,session_20260727_054033,0.0,0,[],null,0.0
1734,2026-07-27T05:43:29.876852+00:00,left,1,1.569735,session_20260727_054033,0.0,0,[],null,0.0
1735,2026-07-27T05:43:29.981908+00:00,left,1,1.674787,session_20260727_054033,0.0,0,[],null,0.0
1736,2026-07-27T05:43:30.086941+00:00,left,1,1.779818,session_20260727_054033,0.0,0,[],null,0.0
1737,2026-07-27T05:43:30.187627+00:00,left,1,1.8805,session_20260727_054033,0.0,0,[],null,0.0
1738,2026-07-27T05:43:30.290956+00:00,left,1,1.983831,session_20260727_054033,0.0,0,[],null,0.0
1739,2026-07-27T05:43:30.392029+00:00,left,1,2.0849,session_20260727_054033,0.0,0,[],null,0.0
1740,2026-07-27T05:43:30.493215+00:00,left,1,2.186094,session_20260727_054033,0.0,0,[],null,0.0
1741,2026-07-27T05:43:30.594679+00:00,left,1,2.287555,session_20260727_054033,0.0,0,[],null,0.0
1742,2026-07-27T05:43:30.696534+00:00,left,1,2.389413,session_20260727_054033,0.0,0,[],null,0.0
1743,2026-07-27T05:43:30.797595+00:00,left,1,2.490473,session_20260727_054033,0.0,0,[],null,0.0
1744,2026-07-27T05:43:30.897759+00:00,left,1,2.590635,session_20260727_054033,0.0,0,[],null,0.0
1745,2026-07-27T05:43:30.997959+00:00,left,1,2.690841,session_20260727_054033,0.0,0,[],null,0.0
1746,2026-07-27T05:43:31.098323+00:00,left,1,2.791199,session_20260727_054033,0.0,0,[],null,0.0
1747,2026-07-27T05:43:31.200956+00:00,left,1,2.893829,session_20260727_054033,0.0,0,[],null,0.0
1748,2026-07-27T05:43:34.752259+00:00,left,2,3.7e-05,session_20260727_054033,0.0,0,[],null,0.0
1749,2026-07-27T05:43:34.855927+00:00,left,2,0.103716,session_20260727_054033,0.0,0,[],null,0.0
1750,2026-07-27T05:43:34.961015+00:00,left,2,0.208788,session_20260727_054033,0.0,0,[],null,0.0
1751,2026-07-27T05:43:35.061504+00:00,left,2,0.309273,session_20260727_054033,0.0,0,[],null,0.0
1752,2026-07-27T05:43:35.166555+00:00,left,2,0.414324,session_20260727_054033,0.0,0,[],null,0.0
1753,2026-07-27T05:43:35.271596+00:00,left,2,0.519358,session_20260727_054033,0.0,0,[],null,0.0
1754,2026-07-27T05:43:35.375330+00:00,left,2,0.623092,session_20260727_054033,0.0,0,[],null,0.0
1755,2026-07-27T05:43:35.480365+00:00,left,2,0.728132,session_20260727_054033,0.0,0,[],null,0.0
1756,2026-07-27T05:43:35.585418+00:00,left,2,0.833178,session_20260727_054033,0.0,0,[],null,0.0
1757,2026-07-27T05:43:35.687961+00:00,left,2,0.935723,session_20260727_054033,0.0,0,[],null,0.0
1758,2026-07-27T05:43:35.793003+00:00,left,2,1.04077,session_20260727_054033,0.0,0,[],null,0.0
1759,2026-07-27T05:43:35.898067+00:00,left,2,1.145848,session_20260727_054033,0.0,0,[],null,0.0
1760,2026-07-27T05:43:36.003121+00:00,left,2,1.250884,session_20260727_054033,0.0,0,[],null,0.0
1761,2026-07-27T05:43:36.105904+00:00,left,2,1.353672,session_20260727_054033,0.0,0,[],null,0.0
1762,2026-07-27T05:43:36.210961+00:00,left,2,1.458723,session_20260727_054033,0.0,0,[],null,0.0
1763,2026-07-27T05:43:36.315997+00:00,left,2,1.563764,session_20260727_054033,0.0,0,[],null,0.0
1764,2026-07-27T05:43:36.420688+00:00,left,2,1.668454,session_20260727_054033,0.0,0,[],null,0.0
1765,2026-07-27T05:43:36.522560+00:00,left,2,1.770321,session_20260727_054033,0.0,0,[],null,0.0
1766,2026-07-27T05:43:36.622991+00:00,left,2,1.870753,session_20260727_054033,0.0,0,[],null,0.0
1767,2026-07-27T05:43:36.723590+00:00,left,2,1.97135,session_20260727_054033,0.0,0,[],null,0.0
1768,2026-07-27T05:43:36.825047+00:00,left,2,2.072807,session_20260727_054033,0.0,0,[],null,0.0
1769,2026-07-27T05:43:36.926971+00:00,left,2,2.174732,session_20260727_054033,0.0,0,[],null,0.0
1770,2026-07-27T05:43:37.029418+00:00,left,2,2.277177,session_20260727_054033,0.0,0,[],null,0.0
1771,2026-07-27T05:43:37.130053+00:00,left,2,2.377815,session_20260727_054033,0.0,0,[],null,0.0
1772,2026-07-27T05:43:37.230806+00:00,left,2,2.478567,session_20260727_054033,0.0,0,[],null,0.0
1773,2026-07-27T05:43:37.331749+00:00,left,2,2.579508,session_20260727_054033,0.0,0,[],null,0.0
1774,2026-07-27T05:43:37.431954+00:00,left,2,2.679714,session_20260727_054033,0.0,0,[],null,0.0
1775,2026-07-27T05:43:37.533126+00:00,left,2,2.780886,session_20260727_054033,0.0,0,[],null,0.0
1776,2026-07-27T05:43:37.634433+00:00,left,2,2.882193,session_20260727_054033,0.0,0,[],null,0.0
1777,2026-07-27T05:43:45.572964+00:00,left,3,4.1e-05,session_20260727_054033,0.0,0,[],null,0.0
1778,2026-07-27T05:43:45.678038+00:00,left,3,0.10512,session_20260727_054033,0.0,0,[],null,0.0
1779,2026-07-27T05:43:45.783118+00:00,left,3,0.2102,session_20260727_054033,0.0,0,[],null,0.0
1780,2026-07-27T05:43:45.888188+00:00,left,3,0.315262,session_20260727_054033,0.0,0,[],null,0.0
1781,2026-07-27T05:43:45.989216+00:00,left,3,0.416279,session_20260727_054033,0.0,0,[],null,0.0
1782,2026-07-27T05:43:46.090474+00:00,left,3,0.517535,session_20260727_054033,0.0,0,[],null,0.0
1783,2026-07-27T05:43:46.195506+00:00,left,3,0.622564,session_20260727_054033,0.0,0,[],null,0.0
1784,2026-07-27T05:43:46.300536+00:00,left,3,0.727593,session_20260727_054033,0.0,0,[],null,0.0
1785,2026-07-27T05:43:46.405572+00:00,left,3,0.832633,session_20260727_054033,0.0,0,[],null,0.0
1786,2026-07-27T05:43:46.510614+00:00,left,3,0.937679,session_20260727_054033,0.0,0,[],null,0.0
1787,2026-07-27T05:43:46.613140+00:00,left,3,1.040209,session_20260727_054033,0.0,0,[],null,0.0
1788,2026-07-27T05:43:46.718202+00:00,left,3,1.145277,session_20260727_054033,0.0,0,[],null,0.0
1789,2026-07-27T05:43:46.823263+00:00,left,3,1.250334,session_20260727_054033,0.0,0,[],null,0.0
1790,2026-07-27T05:43:46.923568+00:00,left,3,1.350629,session_20260727_054033,0.0,0,[],null,0.0
1791,2026-07-27T05:43:47.028599+00:00,left,3,1.45566,session_20260727_054033,0.0,0,[],null,0.0
1792,2026-07-27T05:43:47.133653+00:00,left,3,1.560717,session_20260727_054033,0.0,0,[],null,0.0
1793,2026-07-27T05:43:47.238693+00:00,left,3,1.665752,session_20260727_054033,0.0,0,[],null,0.0
1794,2026-07-27T05:43:47.343744+00:00,left,3,1.770802,session_20260727_054033,0.0,0,[],null,0.0
1795,2026-07-27T05:43:47.446453+00:00,left,3,1.873514,session_20260727_054033,0.0,0,[],null,0.0
1796,2026-07-27T05:43:47.550879+00:00,left,3,1.977934,session_20260727_054033,0.0,0,[],null,0.0
1797,2026-07-27T05:43:47.651913+00:00,left,3,2.07897,session_20260727_054033,0.0,0,[],null,0.0
1798,2026-07-27T05:43:47.753211+00:00,left,3,2.180271,session_20260727_054033,0.0,0,[],null,0.0
1799,2026-07-27T05:43:47.854632+00:00,left,3,2.281688,session_20260727_054033,0.0,0,[],null,0.0
1800,2026-07-27T05:43:47.955863+00:00,left,3,2.38292,session_20260727_054033,0.0,0,[],null,0.0
1801,2026-07-27T05:43:48.056264+00:00,left,3,2.483321,session_20260727_054033,0.0,0,[],null,0.0
1802,2026-07-27T05:43:48.158123+00:00,left,3,2.58518,session_20260727_054033,0.0,0,[],null,0.0
1803,2026-07-27T05:43:48.258304+00:00,left,3,2.685359,session_20260727_054033,0.0,0,[],null,0.0
1804,2026-07-27T05:43:48.358469+00:00,left,3,2.785527,session_20260727_054033,0.0,0,[],null,0.0
1805,2026-07-27T05:43:48.458772+00:00,left,3,2.885828,session_20260727_054033,0.0,0,[],null,0.0
1806,2026-07-27T05:43:53.453281+00:00,left,4,4.7e-05,session_20260727_054033,0.0,0,[],null,0.0
1807,2026-07-27T05:43:53.554764+00:00,left,4,0.10153,session_20260727_054033,0.0,0,[],null,0.0
1808,2026-07-27T05:43:53.659820+00:00,left,4,0.206567,session_20260727_054033,0.0,0,[],null,0.0
1809,2026-07-27T05:43:53.764872+00:00,left,4,0.311631,session_20260727_054033,0.0,0,[],null,0.0
1810,2026-07-27T05:43:53.869921+00:00,left,4,0.416665,session_20260727_054033,0.0,0,[],null,0.0
1811,2026-07-27T05:43:53.974968+00:00,left,4,0.521719,session_20260727_054033,0.0,0,[],null,0.0
1812,2026-07-27T05:43:54.080011+00:00,left,4,0.626756,session_20260727_054033,0.0,0,[],null,0.0
1813,2026-07-27T05:43:54.185053+00:00,left,4,0.731805,session_20260727_054033,0.0,0,[],null,0.0
1814,2026-07-27T05:43:54.290096+00:00,left,4,0.836845,session_20260727_054033,0.0,0,[],null,0.0
1815,2026-07-27T05:43:54.391019+00:00,left,4,0.93777,session_20260727_054033,0.0,0,[],null,0.0
1816,2026-07-27T05:43:54.496059+00:00,left,4,1.042806,session_20260727_054033,0.0,0,[],null,0.0
1817,2026-07-27T05:43:54.601115+00:00,left,4,1.147858,session_20260727_054033,0.0,0,[],null,0.0
1818,2026-07-27T05:43:54.706146+00:00,left,4,1.252893,session_20260727_054033,0.0,0,[],null,0.0
1819,2026-07-27T05:43:54.811179+00:00,left,4,1.357921,session_20260727_054033,0.0,0,[],null,0.0
1820,2026-07-27T05:43:54.916216+00:00,left,4,1.462962,session_20260727_054033,0.0,0,[],null,0.0
1821,2026-07-27T05:43:55.021264+00:00,left,4,1.568018,session_20260727_054033,0.0,0,[],null,0.0
1822,2026-07-27T05:43:55.126316+00:00,left,4,1.673073,session_20260727_054033,0.0,0,[],null,0.0
1823,2026-07-27T05:43:55.231370+00:00,left,4,1.778117,session_20260727_054033,0.0,0,[],null,0.0
1824,2026-07-27T05:43:55.331577+00:00,left,4,1.87832,session_20260727_054033,0.0,0,[],null,0.0
1825,2026-07-27T05:43:55.431729+00:00,left,4,1.97847,session_20260727_054033,0.0,0,[],null,0.0
1826,2026-07-27T05:43:55.532693+00:00,left,4,2.07944,session_20260727_054033,0.0,0,[],null,0.0
1827,2026-07-27T05:43:55.633919+00:00,left,4,2.180661,session_20260727_054033,0.0,0,[],null,0.0
1828,2026-07-27T05:43:55.734627+00:00,left,4,2.281374,session_20260727_054033,0.0,0,[],null,0.0
1829,2026-07-27T05:43:55.836506+00:00,left,4,2.383252,session_20260727_054033,0.0,0,[],null,0.0
1830,2026-07-27T05:43:55.937780+00:00,left,4,2.484523,session_20260727_054033,0.0,0,[],null,0.0
1831,2026-07-27T05:43:56.038059+00:00,left,4,2.584803,session_20260727_054033,0.0,0,[],null,0.0
1832,2026-07-27T05:43:56.138145+00:00,left,4,2.684886,session_20260727_054033,0.0,0,[],null,0.0
1833,2026-07-27T05:43:56.238486+00:00,left,4,2.785227,session_20260727_054033,0.0,0,[],null,0.0
1834,2026-07-27T05:43:56.338836+00:00,left,4,2.885577,session_20260727_054033,0.0,0,[],null,0.0
1835,2026-07-27T05:43:59.293394+00:00,left,5,3.9e-05,session_20260727_054033,0.0,0,[],null,0.0
1836,2026-07-27T05:43:59.397469+00:00,left,5,0.104126,session_20260727_054033,0.0,0,[],null,0.0
1837,2026-07-27T05:43:59.502544+00:00,left,5,0.209184,session_20260727_054033,0.0,0,[],null,0.0
1838,2026-07-27T05:43:59.605801+00:00,left,5,0.312433,session_20260727_054033,0.0,0,[],null,0.0
1839,2026-07-27T05:43:59.710835+00:00,left,5,0.417467,session_20260727_054033,0.0,0,[],null,0.0
1840,2026-07-27T05:43:59.810913+00:00,left,5,0.517544,session_20260727_054033,0.0,0,[],null,0.0
1841,2026-07-27T05:43:59.912943+00:00,left,5,0.619575,session_20260727_054033,0.0,0,[],null,0.0
1842,2026-07-27T05:44:00.017983+00:00,left,5,0.724615,session_20260727_054033,0.0,0,[],null,0.0
1843,2026-07-27T05:44:00.123024+00:00,left,5,0.829658,session_20260727_054033,0.0,0,[],null,0.0
1844,2026-07-27T05:44:00.228063+00:00,left,5,0.93469,session_20260727_054033,0.0,0,[],null,0.0
1845,2026-07-27T05:44:00.329676+00:00,left,5,1.036309,session_20260727_054033,0.0,0,[],null,0.0
1846,2026-07-27T05:44:00.434734+00:00,left,5,1.141379,session_20260727_054033,0.0,0,[],null,0.0
1847,2026-07-27T05:44:00.539786+00:00,left,5,1.246418,session_20260727_054033,0.0,0,[],null,0.0
1848,2026-07-27T05:44:00.644830+00:00,left,5,1.351466,session_20260727_054033,0.0,0,[],null,0.0
1849,2026-07-27T05:44:00.749877+00:00,left,5,1.456513,session_20260727_054033,0.0,0,[],null,0.0
1850,2026-07-27T05:44:00.854914+00:00,left,5,1.561541,session_20260727_054033,0.0,0,[],null,0.0
1851,2026-07-27T05:44:00.959955+00:00,left,5,1.666589,session_20260727_054033,0.0,0,[],null,0.0
1852,2026-07-27T05:44:01.065000+00:00,left,5,1.771629,session_20260727_054033,0.0,0,[],null,0.0
1853,2026-07-27T05:44:01.166950+00:00,left,5,1.87358,session_20260727_054033,0.0,0,[],null,0.0
1854,2026-07-27T05:44:01.271546+00:00,left,5,1.978174,session_20260727_054033,0.0,0,[],null,0.0
1855,2026-07-27T05:44:01.371783+00:00,left,5,2.078409,session_20260727_054033,0.0,0,[],null,0.0
1856,2026-07-27T05:44:01.472459+00:00,left,5,2.179089,session_20260727_054033,0.0,0,[],null,0.0
1857,2026-07-27T05:44:01.573557+00:00,left,5,2.280184,session_20260727_054033,0.0,0,[],null,0.0
1858,2026-07-27T05:44:01.675266+00:00,left,5,2.381893,session_20260727_054033,0.0,0,[],null,0.0
1859,2026-07-27T05:44:01.775311+00:00,left,5,2.481943,session_20260727_054033,0.0,0,[],null,0.0
1860,2026-07-27T05:44:01.877395+00:00,left,5,2.584021,session_20260727_054033,0.0,0,[],null,0.0
1861,2026-07-27T05:44:01.981536+00:00,left,5,2.688162,session_20260727_054033,0.0,0,[],null,0.0
1862,2026-07-27T05:44:02.082585+00:00,left,5,2.789212,session_20260727_054033,0.0,0,[],null,0.0
1863,2026-07-27T05:44:02.183833+00:00,left,5,2.890462,session_20260727_054033,0.0,0,[],null,0.0
1864,2026-07-27T05:44:05.076315+00:00,left,6,5.2e-05,session_20260727_054033,0.0,0,[],null,0.0
1865,2026-07-27T05:44:05.181399+00:00,left,6,0.105134,session_20260727_054033,0.0,0,[],null,0.0
1866,2026-07-27T05:44:05.285441+00:00,left,6,0.209155,session_20260727_054033,0.0,0,[],null,0.0
1867,2026-07-27T05:44:05.390483+00:00,left,6,0.314199,session_20260727_054033,0.0,0,[],null,0.0
1868,2026-07-27T05:44:05.495521+00:00,left,6,0.419234,session_20260727_054033,0.0,0,[],null,0.0
1869,2026-07-27T05:44:05.600553+00:00,left,6,0.524264,session_20260727_054033,0.0,0,[],null,0.0
1870,2026-07-27T05:44:05.705589+00:00,left,6,0.629303,session_20260727_054033,0.0,0,[],null,0.0
1871,2026-07-27T05:44:05.810630+00:00,left,6,0.734344,session_20260727_054033,0.0,0,[],null,0.0
1872,2026-07-27T05:44:05.915667+00:00,left,6,0.839378,session_20260727_054033,0.0,0,[],null,0.0
1873,2026-07-27T05:44:06.020701+00:00,left,6,0.944411,session_20260727_054033,0.0,0,[],null,0.0
1874,2026-07-27T05:44:06.125752+00:00,left,6,1.04947,session_20260727_054033,0.0,0,[],null,0.0
1875,2026-07-27T05:44:06.230819+00:00,left,6,1.154545,session_20260727_054033,0.0,0,[],null,0.0
1876,2026-07-27T05:44:06.335875+00:00,left,6,1.25959,session_20260727_054033,0.0,0,[],null,0.0
1877,2026-07-27T05:44:06.439075+00:00,left,6,1.362792,session_20260727_054033,0.0,0,[],null,0.0
1878,2026-07-27T05:44:06.544111+00:00,left,6,1.467824,session_20260727_054033,0.0,0,[],null,0.0
1879,2026-07-27T05:44:06.649166+00:00,left,6,1.572881,session_20260727_054033,0.0,0,[],null,0.0
1880,2026-07-27T05:44:06.754201+00:00,left,6,1.677912,session_20260727_054033,0.0,0,[],null,0.0
1881,2026-07-27T05:44:06.859235+00:00,left,6,1.782948,session_20260727_054033,0.0,0,[],null,0.0
1882,2026-07-27T05:44:06.959664+00:00,left,6,1.883378,session_20260727_054033,0.0,0,[],null,0.0
1883,2026-07-27T05:44:07.060219+00:00,left,6,1.983929,session_20260727_054033,0.0,0,[],null,0.0
1884,2026-07-27T05:44:07.160842+00:00,left,6,2.084556,session_20260727_054033,0.0,0,[],null,0.0
1885,2026-07-27T05:44:07.260940+00:00,left,6,2.18465,session_20260727_054033,0.0,0,[],null,0.0
1886,2026-07-27T05:44:07.361552+00:00,left,6,2.285259,session_20260727_054033,0.0,0,[],null,0.0
1887,2026-07-27T05:44:07.462695+00:00,left,6,2.386404,session_20260727_054033,0.0,0,[],null,0.0
1888,2026-07-27T05:44:07.564094+00:00,left,6,2.487805,session_20260727_054033,0.0,0,[],null,0.0
1889,2026-07-27T05:44:07.664752+00:00,left,6,2.588461,session_20260727_054033,0.0,0,[],null,0.0
1890,2026-07-27T05:44:07.766572+00:00,left,6,2.690292,session_20260727_054033,0.0,0,[],null,0.0
1891,2026-07-27T05:44:07.868353+00:00,left,6,2.792067,session_20260727_054033,0.0,0,[],null,0.0
1892,2026-07-27T05:44:07.971367+00:00,left,6,2.895079,session_20260727_054033,0.0,0,[],null,0.0
1893,2026-07-27T05:44:10.935756+00:00,left,7,4.1e-05,session_20260727_054033,0.0,0,[],null,0.0
1894,2026-07-27T05:44:11.039083+00:00,left,7,0.103374,session_20260727_054033,0.0,0,[],null,0.0
1895,2026-07-27T05:44:11.144176+00:00,left,7,0.208453,session_20260727_054033,0.0,0,[],null,0.0
1896,2026-07-27T05:44:11.249221+00:00,left,7,0.313496,session_20260727_054033,0.0,0,[],null,0.0
1897,2026-07-27T05:44:11.350958+00:00,left,7,0.415226,session_20260727_054033,0.0,0,[],null,0.0
1898,2026-07-27T05:44:11.455632+00:00,left,7,0.51991,session_20260727_054033,0.0,0,[],null,0.0
1899,2026-07-27T05:44:11.560699+00:00,left,7,0.624965,session_20260727_054033,0.0,0,[],null,0.0
1900,2026-07-27T05:44:11.665731+00:00,left,7,0.730001,session_20260727_054033,0.0,0,[],null,0.0
1901,2026-07-27T05:44:11.770766+00:00,left,7,0.835034,session_20260727_054033,0.0,0,[],null,0.0
1902,2026-07-27T05:44:11.875799+00:00,left,7,0.940063,session_20260727_054033,0.0,0,[],null,0.0
1903,2026-07-27T05:44:11.980840+00:00,left,7,1.045105,session_20260727_054033,0.0,0,[],null,0.0
1904,2026-07-27T05:44:12.085870+00:00,left,7,1.150131,session_20260727_054033,0.0,0,[],null,0.0
1905,2026-07-27T05:44:12.190915+00:00,left,7,1.255195,session_20260727_054033,0.0,0,[],null,0.0
1906,2026-07-27T05:44:12.295969+00:00,left,7,1.360237,session_20260727_054033,0.0,0,[],null,0.0
1907,2026-07-27T05:44:12.401004+00:00,left,7,1.465275,session_20260727_054033,0.0,0,[],null,0.0
1908,2026-07-27T05:44:12.505709+00:00,left,7,1.569987,session_20260727_054033,0.0,0,[],null,0.0
1909,2026-07-27T05:44:12.610752+00:00,left,7,1.675019,session_20260727_054033,0.0,0,[],null,0.0
1910,2026-07-27T05:44:12.715801+00:00,left,7,1.780069,session_20260727_054033,0.0,0,[],null,0.0
1911,2026-07-27T05:44:12.817485+00:00,left,7,1.88175,session_20260727_054033,0.0,0,[],null,0.0
1912,2026-07-27T05:44:12.918069+00:00,left,7,1.982333,session_20260727_054033,0.0,0,[],null,0.0
1913,2026-07-27T05:44:13.018289+00:00,left,7,2.082554,session_20260727_054033,0.0,0,[],null,0.0
1914,2026-07-27T05:44:13.118319+00:00,left,7,2.182583,session_20260727_054033,0.0,0,[],null,0.0
1915,2026-07-27T05:44:13.221080+00:00,left,7,2.285342,session_20260727_054033,0.0,0,[],null,0.0
1916,2026-07-27T05:44:13.321211+00:00,left,7,2.385474,session_20260727_054033,0.0,0,[],null,0.0
1917,2026-07-27T05:44:13.421572+00:00,left,7,2.485836,session_20260727_054033,0.0,0,[],null,0.0
1918,2026-07-27T05:44:13.522319+00:00,left,7,2.586584,session_20260727_054033,0.0,0,[],null,0.0
1919,2026-07-27T05:44:13.623673+00:00,left,7,2.687939,session_20260727_054033,0.0,0,[],null,0.0
1920,2026-07-27T05:44:13.725355+00:00,left,7,2.789619,session_20260727_054033,0.0,0,[],null,0.0
1921,2026-07-27T05:44:13.826620+00:00,left,7,2.890887,session_20260727_054033,0.0,0,[],null,0.0
1922,2026-07-27T05:44:16.752749+00:00,left,8,4e-05,session_20260727_054033,0.0,0,[],null,0.0
1923,2026-07-27T05:44:16.854742+00:00,left,8,0.102042,session_20260727_054033,0.0,0,[],null,0.0
1924,2026-07-27T05:44:16.955710+00:00,left,8,0.202999,session_20260727_054033,0.0,0,[],null,0.0
1925,2026-07-27T05:44:17.060758+00:00,left,8,0.308033,session_20260727_054033,0.0,0,[],null,0.0
1926,2026-07-27T05:44:17.165791+00:00,left,8,0.413069,session_20260727_054033,0.0,0,[],null,0.0
1927,2026-07-27T05:44:17.270843+00:00,left,8,0.518121,session_20260727_054033,0.0,0,[],null,0.0
1928,2026-07-27T05:44:17.375790+00:00,left,8,0.623063,session_20260727_054033,0.0,0,[],null,0.0
1929,2026-07-27T05:44:17.480824+00:00,left,8,0.728098,session_20260727_054033,0.0,0,[],null,0.0
1930,2026-07-27T05:44:17.584749+00:00,left,8,0.83202,session_20260727_054033,0.0,0,[],null,0.0
1931,2026-07-27T05:44:17.688392+00:00,left,8,0.935672,session_20260727_054033,0.0,0,[],null,0.0
1932,2026-07-27T05:44:17.793427+00:00,left,8,1.040698,session_20260727_054033,0.0,0,[],null,0.0
1933,2026-07-27T05:44:17.898454+00:00,left,8,1.145722,session_20260727_054033,0.0,0,[],null,0.0
1934,2026-07-27T05:44:18.003497+00:00,left,8,1.250782,session_20260727_054033,0.0,0,[],null,0.0
1935,2026-07-27T05:44:18.108568+00:00,left,8,1.355843,session_20260727_054033,0.0,0,[],null,0.0
1936,2026-07-27T05:44:18.213603+00:00,left,8,1.460876,session_20260727_054033,0.0,0,[],null,0.0
1937,2026-07-27T05:44:18.318645+00:00,left,8,1.565918,session_20260727_054033,0.0,0,[],null,0.0
1938,2026-07-27T05:44:18.423682+00:00,left,8,1.670959,session_20260727_054033,0.0,0,[],null,0.0
1939,2026-07-27T05:44:18.528720+00:00,left,8,1.775993,session_20260727_054033,0.0,0,[],null,0.0
1940,2026-07-27T05:44:18.631572+00:00,left,8,1.87884,session_20260727_054033,0.0,0,[],null,0.0
1941,2026-07-27T05:44:18.732626+00:00,left,8,1.979897,session_20260727_054033,0.0,0,[],null,0.0
1942,2026-07-27T05:44:18.833006+00:00,left,8,2.080277,session_20260727_054033,0.0,0,[],null,0.0
1943,2026-07-27T05:44:18.934439+00:00,left,8,2.18171,session_20260727_054033,0.0,0,[],null,0.0
1944,2026-07-27T05:44:19.036096+00:00,left,8,2.283368,session_20260727_054033,0.0,0,[],null,0.0
1945,2026-07-27T05:44:19.138426+00:00,left,8,2.385697,session_20260727_054033,0.0,0,[],null,0.0
1946,2026-07-27T05:44:19.241478+00:00,left,8,2.488746,session_20260727_054033,0.0,0,[],null,0.0
1947,2026-07-27T05:44:19.342596+00:00,left,8,2.589867,session_20260727_054033,0.0,0,[],null,0.0
1948,2026-07-27T05:44:19.443895+00:00,left,8,2.691165,session_20260727_054033,0.0,0,[],null,0.0
1949,2026-07-27T05:44:19.545639+00:00,left,8,2.792909,session_20260727_054033,0.0,0,[],null,0.0
1950,2026-07-27T05:44:19.648196+00:00,left,8,2.895464,session_20260727_054033,0.0,0,[],null,0.0
1951,2026-07-27T05:44:23.333327+00:00,left,9,3.9e-05,session_20260727_054033,0.0,0,[],null,0.0
1952,2026-07-27T05:44:23.438404+00:00,left,9,0.105122,session_20260727_054033,0.0,0,[],null,0.0
1953,2026-07-27T05:44:23.543466+00:00,left,9,0.21017,session_20260727_054033,0.0,0,[],null,0.0
1954,2026-07-27T05:44:23.645858+00:00,left,9,0.312556,session_20260727_054033,0.0,0,[],null,0.0
1955,2026-07-27T05:44:23.747947+00:00,left,9,0.414653,session_20260727_054033,0.0,0,[],null,0.0
1956,2026-07-27T05:44:23.850843+00:00,left,9,0.517541,session_20260727_054033,0.0,0,[],null,0.0
1957,2026-07-27T05:44:23.955677+00:00,left,9,0.622383,session_20260727_054033,0.0,0,[],null,0.0
1958,2026-07-27T05:44:24.060730+00:00,left,9,0.727428,session_20260727_054033,0.0,0,[],null,0.0
1959,2026-07-27T05:44:24.165764+00:00,left,9,0.832462,session_20260727_054033,0.0,0,[],null,0.0
1960,2026-07-27T05:44:24.267893+00:00,left,9,0.934591,session_20260727_054033,0.0,0,[],null,0.0
1961,2026-07-27T05:44:24.372922+00:00,left,9,1.039618,session_20260727_054033,0.0,0,[],null,0.0
1962,2026-07-27T05:44:24.477964+00:00,left,9,1.144663,session_20260727_054033,0.0,0,[],null,0.0
1963,2026-07-27T05:44:24.583008+00:00,left,9,1.249714,session_20260727_054033,0.0,0,[],null,0.0
1964,2026-07-27T05:44:24.688058+00:00,left,9,1.35476,session_20260727_054033,0.0,0,[],null,0.0
1965,2026-07-27T05:44:24.793101+00:00,left,9,1.459801,session_20260727_054033,0.0,0,[],null,0.0
1966,2026-07-27T05:44:24.898137+00:00,left,9,1.564838,session_20260727_054033,0.0,0,[],null,0.0
1967,2026-07-27T05:44:25.003179+00:00,left,9,1.669875,session_20260727_054033,0.0,0,[],null,0.0
1968,2026-07-27T05:44:25.108228+00:00,left,9,1.774935,session_20260727_054033,0.0,0,[],null,0.0
1969,2026-07-27T05:44:25.208572+00:00,left,9,1.87527,session_20260727_054033,0.0,0,[],null,0.0
1970,2026-07-27T05:44:25.308731+00:00,left,9,1.975424,session_20260727_054033,0.0,0,[],null,0.0
1971,2026-07-27T05:44:25.409068+00:00,left,9,2.07577,session_20260727_054033,0.0,0,[],null,0.0
1972,2026-07-27T05:44:25.509289+00:00,left,9,2.175989,session_20260727_054033,0.0,0,[],null,0.0
1973,2026-07-27T05:44:25.609875+00:00,left,9,2.276571,session_20260727_054033,0.0,0,[],null,0.0
1974,2026-07-27T05:44:25.710487+00:00,left,9,2.377184,session_20260727_054033,0.0,0,[],null,0.0
1975,2026-07-27T05:44:25.811140+00:00,left,9,2.477835,session_20260727_054033,0.0,0,[],null,0.0
1976,2026-07-27T05:44:25.911475+00:00,left,9,2.578168,session_20260727_054033,0.0,0,[],null,0.0
1977,2026-07-27T05:44:26.012520+00:00,left,9,2.679215,session_20260727_054033,0.0,0,[],null,0.0
1978,2026-07-27T05:44:26.113726+00:00,left,9,2.78042,session_20260727_054033,0.0,0,[],null,0.0
1979,2026-07-27T05:44:26.214307+00:00,left,9,2.881,session_20260727_054033,0.0,0,[],null,0.0
1980,2026-07-27T05:44:43.624754+00:00,right,0,4.2e-05,session_20260727_054033,0.0,0,[],null,0.0
