frame_index,confidence,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat,trajectory
11,0.95,0.472,1.154,0.46,27.44,-123.08,-18.16,null,null
12,0.95,0.085,0.992,-1.83,43.0,-118.78,7.2,null,null
13,0.95,0.052,0.948,0.235,-48.31,404.8,11.17,null,null
14,0.95,0.773,0.426,0.844,29.94,-83.5,-29.79,null,null
15,0.95,-0.026,1.219,-1.057,35.62,-163.24,-50.42,null,null
16,0.95,0.076,0.757,-1.34,41.14,278.54,15.69,null,null
17,0.95,1.822,0.546,1.272,-123.29,103.58,-46.63,null,null
18,0.95,0.37,0.86,0.453,7.9,-157.11,-36.19,null,null
19,0.95,-0.046,1.128,-2.098,27.34,-6.41,5.55,null,null
0,0.95,0.336,0.901,0.085,-19.29,-193.18,-51.0,null,null
1,0.95,-0.009,0.975,-2.107,-13.67,18.28,25.42,null,null
2,0.95,-0.103,0.993,0.509,-114.38,426.83,31.16,null,null
3,0.95,0.934,0.419,0.801,-33.2,-80.69,-0.85,null,null
4,0.95,0.073,1.217,-1.381,69.12,-168.92,-32.17,null,null
5,0.95,-0.015,0.756,-0.79,-12.54,305.06,21.36,null,null
6,0.95,0.116,0.438,1.122,-45.29,67.81,-38.85,null,null
7,0.95,0.167,1.173,-0.613,76.11,-214.15,-52.86,null,null
8,0.95,0.109,0.832,-1.646,11.57,150.88,22.86,null,null
9,0.95,0.463,0.171,-1.272,51.03,-223.64,37.26,null,null
10,0.95,0.496,0.722,0.449,-3.72,-141.39,-48.71,null,null
11,0.95,0.055,1.155,-2.208,6.65,-31.68,13.43,null,null
12,0.95,-0.062,0.968,0.186,-63.02,409.68,17.3,null,null
13,0.95,0.67,0.412,0.907,-73.4,-23.44,14.83,null,null
14,0.95,0.052,1.251,-1.274,79.59,-185.67,-25.33,null,null
15,0.95,0.082,0.69,-0.958,3.66,287.73,18.04,null,null
16,0.95,-0.179,0.48,1.028,-140.05,35.07,-14.16,null,null
17,0.95,0.375,1.092,-0.106,46.66,-175.79,-65.58,null,null
18,0.95,0.196,0.808,-1.168,-1.22,194.83,35.74,null,null
